"RR"
416.667
413.889
413.889
411.111
408.333
408.333
405.556
405.556
405.556
400
402.778
397.222
397.222
397.222
394.444
391.667
391.667
388.889
391.667
386.111
388.889
388.889
386.111
386.111
388.889
386.111
388.889
386.111
388.889
388.889
388.889
388.889
388.889
391.667
388.889
388.889
388.889
391.667
391.667
394.444
394.444
394.444
394.444
397.222
397.222
400
397.222
400
400
400
402.778
400
400
405.556
400
402.778
400
402.778
402.778
405.556
402.778
405.556
402.778
402.778
405.556
408.333
402.778
405.556
405.556
405.556
405.556
405.556
402.778
402.778
402.778
400
402.778
400
400
400
402.778
400
400
400
400
400
400
397.222
400
397.222
397.222
397.222
394.444
397.222
394.444
397.222
397.222
397.222
397.222
397.222
400
400
400
400
397.222
400
400
402.778
400
400
400
402.778
400
400
402.778
400
402.778
402.778
402.778
402.778
402.778
405.556
402.778
402.778
402.778
402.778
405.556
400
402.778
400
400
400
397.222
394.444
397.222
394.444
391.667
391.667
388.889
388.889
386.111
386.111
386.111
383.333
383.333
383.333
383.333
383.333
383.333
383.333
383.333
383.333
386.111
383.333
386.111
386.111
386.111
386.111
388.889
386.111
386.111
386.111
386.111
386.111
386.111
386.111
383.333
386.111
386.111
383.333
383.333
386.111
383.333
386.111
383.333
386.111
388.889
383.333
388.889
386.111
388.889
386.111
388.889
388.889
388.889
388.889
391.667
388.889
391.667
391.667
388.889
388.889
388.889
386.111
388.889
386.111
383.333
383.333
383.333
383.333
383.333
380.556
383.333
380.556
380.556
380.556
383.333
383.333
380.556
386.111
383.333
383.333
386.111
388.889
388.889
386.111
388.889
386.111
388.889
386.111
388.889
386.111
386.111
386.111
383.333
386.111
383.333
383.333
383.333
380.556
380.556
380.556
380.556
377.778
377.778
377.778
375
377.778
375
377.778
377.778
377.778
377.778
377.778
377.778
380.556
380.556
383.333
380.556
383.333
383.333
386.111
388.889
391.667
388.889
397.222
394.444
397.222
400
394.444
400
397.222
397.222
394.444
397.222
394.444
394.444
394.444
391.667
391.667
394.444
388.889
391.667
391.667
388.889
391.667
391.667
391.667
391.667
391.667
394.444
391.667
394.444
394.444
394.444
394.444
394.444
397.222
394.444
397.222
397.222
397.222
397.222
400
400
402.778
402.778
400
402.778
400
402.778
402.778
402.778
402.778
402.778
402.778
402.778
402.778
402.778
400
400
400
400
400
397.222
400
397.222
400
397.222
400
400
400
400
402.778
400
400
400
400
400
397.222
400
394.444
397.222
394.444
397.222
397.222
394.444
394.444
397.222
397.222
397.222
397.222
397.222
397.222
397.222
397.222
397.222
394.444
397.222
394.444
394.444
391.667
394.444
394.444
391.667
394.444
391.667
391.667
388.889
391.667
388.889
391.667
388.889
391.667
391.667
391.667
391.667
391.667
391.667
391.667
388.889
391.667
388.889
386.111
388.889
386.111
386.111
383.333
386.111
383.333
383.333
383.333
383.333
380.556
380.556
380.556
383.333
377.778
383.333
380.556
380.556
380.556
383.333
383.333
380.556
380.556
383.333
380.556
383.333
383.333
386.111
383.333
383.333
383.333
386.111
386.111
383.333
386.111
383.333
386.111
386.111
386.111
386.111
386.111
388.889
386.111
391.667
386.111
391.667
388.889
391.667
394.444
394.444
391.667
394.444
397.222
394.444
394.444
391.667
394.444
394.444
394.444
394.444
394.444
394.444
394.444
394.444
391.667
394.444
391.667
394.444
391.667
394.444
397.222
397.222
400
400
400
402.778
402.778
400
402.778
400
400
397.222
397.222
394.444
394.444
394.444
394.444
391.667
391.667
388.889
388.889
391.667
388.889
386.111
388.889
386.111
388.889
386.111
386.111
388.889
388.889
391.667
388.889
388.889
388.889
388.889
388.889
388.889
391.667
386.111
391.667
388.889
386.111
388.889
388.889
388.889
388.889
386.111
386.111
388.889
383.333
386.111
386.111
383.333
383.333
386.111
383.333
386.111
386.111
386.111
386.111
386.111
388.889
386.111
386.111
386.111
388.889
388.889
388.889
391.667
391.667
394.444
391.667
394.444
397.222
397.222
400
400
402.778
400
400
402.778
400
400
397.222
400
397.222
397.222
397.222
394.444
394.444
394.444
391.667
388.889
388.889
391.667
386.111
386.111
388.889
386.111
386.111
386.111
386.111
386.111
386.111
386.111
388.889
388.889
386.111
388.889
386.111
388.889
386.111
386.111
388.889
386.111
388.889
386.111
386.111
386.111
386.111
386.111
386.111
383.333
386.111
383.333
386.111
386.111
386.111
388.889
386.111
388.889
391.667
391.667
391.667
394.444
394.444
394.444
397.222
394.444
397.222
397.222
397.222
394.444
397.222
397.222
397.222
397.222
400
400
400
400
402.778
405.556
405.556
405.556
405.556
408.333
405.556
408.333
405.556
408.333
405.556
408.333
402.778
402.778
402.778
402.778
402.778
400
400
400
400
402.778
402.778
400
402.778
402.778
405.556
405.556
408.333
408.333
411.111
413.889
411.111
413.889
413.889
413.889
411.111
413.889
411.111
411.111
411.111
408.333
411.111
408.333
408.333
408.333
408.333
408.333
405.556
405.556
408.333
405.556
408.333
408.333
408.333
408.333
411.111
408.333
408.333
408.333
408.333
405.556
405.556
405.556
408.333
405.556
405.556
405.556
405.556
405.556
405.556
408.333
408.333
411.111
408.333
411.111
413.889
413.889
416.667
416.667
416.667
416.667
416.667
419.444
416.667
416.667
416.667
413.889
416.667
413.889
411.111
411.111
411.111
408.333
408.333
405.556
405.556
402.778
402.778
400
400
400
397.222
397.222
397.222
397.222
397.222
400
397.222
400
400
400
400
402.778
400
400
400
400
397.222
400
397.222
397.222
400
397.222
394.444
397.222
394.444
394.444
394.444
394.444
391.667
391.667
394.444
391.667
391.667
394.444
391.667
394.444
394.444
397.222
397.222
400
400
400
402.778
402.778
400
402.778
400
400
400
400
400
400
400
397.222
397.222
397.222
397.222
397.222
397.222
397.222
400
394.444
397.222
400
397.222
397.222
397.222
400
394.444
397.222
394.444
394.444
394.444
391.667
394.444
391.667
391.667
388.889
391.667
391.667
391.667
391.667
391.667
394.444
394.444
397.222
400
402.778
408.333
408.333
413.889
416.667
419.444
422.222
422.222
422.222
422.222
422.222
419.444
422.222
416.667
416.667
416.667
413.889
413.889
413.889
413.889
411.111
408.333
411.111
408.333
408.333
411.111
411.111
413.889
416.667
422.222
425
427.778
433.333
438.889
441.667
447.222
447.222
444.444
447.222
447.222
450
447.222
450
450
447.222
447.222
450
444.444
444.444
444.444
441.667
441.667
436.111
438.889
436.111
438.889
436.111
438.889
438.889
436.111
438.889
438.889
438.889
436.111
433.333
433.333
433.333
427.778
430.556
425
427.778
425
425
425
425
425
425
425
427.778
427.778
430.556
427.778
427.778
427.778
427.778
427.778
427.778
427.778
427.778
427.778
427.778
430.556
427.778
427.778
430.556
430.556
430.556
433.333
433.333
430.556
430.556
433.333
433.333
433.333
433.333
433.333
436.111
436.111
436.111
441.667
441.667
441.667
444.444
447.222
444.444
447.222
447.222
441.667
444.444
441.667
438.889
441.667
436.111
438.889
436.111
436.111
433.333
436.111
433.333
433.333
433.333
433.333
433.333
433.333
436.111
438.889
438.889
444.444
444.444
444.444
444.444
441.667
441.667
438.889
438.889
433.333
430.556
430.556
427.778
425
422.222
422.222
416.667
416.667
416.667
416.667
413.889
413.889
413.889
416.667
416.667
416.667
419.444
419.444
419.444
419.444
422.222
422.222
422.222
422.222
422.222
422.222
419.444
422.222
422.222
419.444
422.222
422.222
422.222
425
425
425
425
425
425
422.222
425
425
425
427.778
427.778
430.556
430.556
436.111
436.111
436.111
436.111
436.111
436.111
436.111
433.333
433.333
433.333
430.556
430.556
427.778
427.778
425
425
425
425
425
425
425
427.778
427.778
430.556
430.556
436.111
433.333
436.111
436.111
436.111
436.111
436.111
433.333
433.333
430.556
433.333
430.556
430.556
430.556
425
427.778
425
425
427.778
425
427.778
427.778
427.778
427.778
427.778
430.556
433.333
430.556
436.111
430.556
436.111
430.556
433.333
430.556
427.778
430.556
