"RR"
919.444
930.556
913.889
908.333
830.556
852.778
855.556
888.889
869.444
836.111
852.778
869.444
866.667
858.333
866.667
852.778
850
833.333
830.556
816.667
855.556
866.667
838.889
869.444
900
938.889
944.444
944.444
947.222
897.222
880.556
875
886.111
866.667
927.778
919.444
930.556
905.556
883.333
875
847.222
844.445
844.445
841.667
802.778
794.444
758.333
819.444
850
886.111
930.556
950
947.222
930.556
875
836.111
802.778
783.333
772.222
766.667
766.667
797.222
816.667
844.445
808.333
861.111
872.222
880.556
877.778
838.889
788.889
788.889
797.222
802.778
819.444
841.667
861.111
869.444
861.111
852.778
852.778
863.889
891.667
897.222
941.667
961.111
986.111
980.556
983.333
988.889
975
963.889
902.778
913.889
913.889
930.556
955.556
963.889
944.444
930.556
930.556
841.667
883.333
927.778
919.444
861.111
911.111
875
950
986.111
988.889
969.444
950
936.111
927.778
911.111
913.889
913.889
858.333
880.556
897.222
913.889
861.111
861.111
841.667
808.333
786.111
766.667
747.222
727.778
730.556
800
866.667
894.445
947.222
880.556
963.889
869.444
886.111
880.556
894.445
883.333
852.778
833.333
775
791.667
775
758.333
763.889
794.444
838.889
838.889
883.333
850
872.222
911.111
880.556
900
869.444
894.445
883.333
900
911.111
933.333
966.667
972.222
977.778
958.333
958.333
952.778
983.333
975
975
969.444
980.556
963.889
888.889
916.667
930.556
938.889
933.333
866.667
838.889
850
850
872.222
880.556
902.778
891.667
905.556
855.556
872.222
891.667
888.889
886.111
883.333
886.111
861.111
880.556
888.889
844.445
850
852.778
866.667
880.556
855.556
894.445
830.556
891.667
902.778
908.333
900
877.778
850
861.111
858.333
863.889
886.111
900
838.889
852.778
880.556
908.333
911.111
902.778
886.111
880.556
875
830.556
847.222
877.778
897.222
891.667
908.333
863.889
894.445
891.667
827.778
861.111
863.889
855.556
847.222
800
819.444
836.111
852.778
880.556
863.889
894.445
908.333
930.556
941.667
941.667
900
894.445
855.556
863.889
858.333
830.556
836.111
830.556
852.778
855.556
811.111
825
794.444
791.667
780.555
761.111
794.444
786.111
819.444
836.111
847.222
902.778
944.444
877.778
927.778
963.889
958.333
880.556
916.667
880.556
886.111
908.333
897.222
938.889
972.222
944.444
938.889
977.778
983.333
961.111
902.778
936.111
936.111
916.667
922.222
925
913.889
916.667
877.778
861.111
852.778
836.111
816.667
800
780.555
777.778
808.333
808.333
847.222
830.556
802.778
866.667
808.333
802.778
819.444
827.778
805.556
836.111
863.889
913.889
936.111
977.778
1019.44
1047.22
1052.78
975
994.444
986.111
997.222
966.667
986.111
983.333
941.667
925
975
972.222
963.889
966.667
963.889
916.667
925
927.778
944.444
930.556
952.778
955.556
980.556
1019.44
966.667
975
919.444
941.667
938.889
938.889
922.222
877.778
888.889
886.111
883.333
888.889
897.222
919.444
905.556
852.778
875
836.111
819.444
819.444
805.556
827.778
833.333
811.111
791.667
816.667
811.111
825
836.111
841.667
841.667
869.444
813.889
886.111
916.667
958.333
955.556
952.778
855.556
894.445
925
850
866.667
816.667
825
802.778
780.555
761.111
744.445
752.778
805.556
861.111
900
894.445
908.333
872.222
819.444
841.667
869.444
897.222
950
938.889
966.667
988.889
966.667
922.222
919.444
877.778
944.444
938.889
963.889
986.111
1000
986.111
972.222
875
919.444
916.667
877.778
805.556
825
838.889
869.444
866.667
900
894.445
861.111
850
830.556
852.778
877.778
905.556
872.222
908.333
888.889
911.111
925
908.333
897.222
913.889
872.222
841.667
819.444
805.556
813.889
819.444
844.445
822.222
838.889
836.111
869.444
888.889
888.889
930.556
908.333
936.111
908.333
930.556
961.111
983.333
961.111
