"RR"
1177.78
1438.89
1413.89
1311.11
1305.56
1411.11
1477.78
1486.11
1275
1127.78
1541.67
1505.56
1502.78
1527.78
1502.78
1425
1383.33
1394.44
1400
1025
1500
1402.78
1430.56
1105.56
1483.33
1466.67
1483.33
1441.67
1119.44
1441.67
1433.33
1477.78
1391.67
1436.11
1425
1477.78
1544.44
1411.11
1600
1508.33
1483.33
1483.33
1405.56
1488.89
1563.89
1455.56
1516.67
1447.22
1450
1466.67
1461.11
1433.33
1400
1197.22
1036.11
1527.78
1436.11
1413.89
1386.11
1411.11
1400
1455.56
1480.56
1066.67
1088.89
1455.56
1472.22
1475
1425
1163.89
1452.78
1475
1480.56
1486.11
1091.67
1247.22
1441.67
1483.33
1466.67
1388.89
1394.44
1416.67
1344.44
1061.11
1463.89
1413.89
1402.78
1416.67
1433.33
1369.44
1075
1400
1447.22
1330.56
1361.11
1475
1477.78
1430.56
1483.33
1236.11
1522.22
1533.33
1458.33
1461.11
1452.78
1183.33
1500
1513.89
1436.11
1475
1527.78
1483.33
1413.89
1533.33
1572.22
1533.33
1300
1416.67
1466.67
1447.22
1486.11
1419.44
1097.22
1533.33
1455.56
1391.67
1447.22
1430.56
1455.56
1361.11
988.889
1508.33
1433.33
1388.89
1444.44
1438.89
1458.33
1333.33
1263.89
1069.44
1444.44
1413.89
1313.89
1205.56
1113.89
1427.78
1341.67
1261.11
1494.44
1533.33
1475
1386.11
1452.78
1425
1397.22
1441.67
1366.67
1475
1394.44
1352.78
1358.33
1177.78
961.111
919.444
1391.67
1186.11
1294.44
1202.78
1200
1194.44
1161.11
972.222
883.333
919.444
933.333
1300
1072.22
997.222
1077.78
1144.44
1169.44
1122.22
1013.89
911.111
916.667
1366.67
1230.56
1241.67
1169.44
1027.78
897.222
897.222
1386.11
1072.22
1225
1300
1080.56
1369.44
1288.89
1277.78
1294.44
966.667
894.445
1455.56
1308.33
1272.22
1325
1250
980.556
902.778
908.333
1425
1336.11
1280.56
1055.56
1363.89
1311.11
1286.11
1322.22
1319.44
1077.78
1061.11
1363.89
1316.67
1205.56
1238.89
1183.33
1330.56
1325
1172.22
1291.67
975
911.111
1413.89
1344.44
1283.33
988.889
1363.89
1147.22
1097.22
1338.89
1313.89
1352.78
1313.89
1350
1350
1344.44
1108.33
911.111
925
1458.33
1211.11
1344.44
1372.22
1266.67
997.222
980.556
1530.56
1472.22
1480.56
1386.11
1261.11
1019.44
1444.44
1383.33
1297.22
1350
1322.22
1347.22
1061.11
966.667
1413.89
1361.11
1319.44
1369.44
1330.56
1313.89
1350
1352.78
1338.89
1077.78
1047.22
1419.44
1197.22
1447.22
1311.11
1175
1363.89
1069.44
1497.22
1425
1405.56
1366.67
1269.44
1038.89
1416.67
1338.89
1263.89
1236.11
1302.78
1269.44
1241.67
1108.33
936.111
1336.11
1194.44
1088.89
1330.56
1088.89
1394.44
1325
1386.11
1386.11
1336.11
1097.22
1011.11
1394.44
