"RR"
916.667
933.333
927.778
936.111
894.445
902.778
913.889
900
936.111
902.778
916.667
900
913.889
916.667
938.889
975
936.111
905.556
908.333
913.889
883.333
894.445
911.111
908.333
883.333
863.889
858.333
861.111
863.889
880.556
872.222
897.222
905.556
916.667
913.889
905.556
930.556
944.444
955.556
925
919.444
888.889
933.333
972.222
980.556
980.556
986.111
1022.22
1038.89
994.444
944.444
891.667
902.778
900
919.444
944.444
944.444
944.444
958.333
969.444
966.667
941.667
888.889
877.778
869.444
863.889
875
922.222
913.889
916.667
913.889
916.667
922.222
897.222
866.667
894.445
916.667
966.667
1005.56
1005.56
902.778
933.333
972.222
1005.56
986.111
944.444
913.889
900
902.778
902.778
894.445
930.556
941.667
983.333
988.889
983.333
986.111
980.556
958.333
936.111
944.444
927.778
900
886.111
891.667
905.556
897.222
905.556
944.444
941.667
938.889
897.222
902.778
894.445
886.111
911.111
938.889
891.667
866.667
869.444
875
847.222
861.111
880.556
919.444
891.667
877.778
880.556
875
877.778
886.111
902.778
869.444
875
858.333
858.333
883.333
916.667
938.889
972.222
947.222
994.444
1002.78
1002.78
991.667
955.556
955.556
955.556
891.667
888.889
900
891.667
908.333
880.556
900
911.111
863.889
902.778
905.556
900
927.778
936.111
908.333
952.778
941.667
941.667
922.222
869.444
883.333
888.889
894.445
919.444
925
919.444
880.556
886.111
888.889
877.778
891.667
863.889
869.444
877.778
880.556
877.778
866.667
872.222
875
891.667
897.222
911.111
950
961.111
944.444
969.444
969.444
966.667
947.222
930.556
941.667
902.778
900
919.444
936.111
969.444
950
916.667
883.333
819.444
847.222
825
833.333
844.445
866.667
872.222
875
886.111
869.444
836.111
858.333
863.889
894.445
872.222
863.889
863.889
869.444
850
861.111
872.222
891.667
866.667
902.778
900
916.667
916.667
886.111
903.742
922.089
941.196
961.111
975
952.778
886.111
897.222
891.667
905.556
927.778
950
958.333
955.556
955.556
941.667
947.222
952.778
933.333
883.333
850
858.333
841.667
877.778
908.333
930.556
969.444
938.889
891.667
902.778
880.556
877.778
858.333
877.778
872.222
888.889
891.667
883.333
863.889
869.444
866.667
875
919.444
947.222
944.444
944.444
952.778
902.778
888.889
905.556
913.889
927.778
933.333
938.889
952.778
963.889
958.333
997.222
983.333
980.556
952.778
916.667
955.556
947.222
927.778
863.889
869.444
869.444
919.444
916.667
877.778
886.111
888.889
866.667
875
861.111
861.111
866.667
872.222
880.556
888.889
913.889
913.889
944.444
1002.78
963.889
980.556
972.222
908.333
894.445
894.445
900
891.667
897.222
916.667
919.444
925
927.778
911.111
925
933.333
922.222
938.889
944.444
947.222
941.667
913.889
922.222
886.111
894.445
919.444
961.111
952.778
972.222
980.556
980.556
922.222
938.889
977.778
938.889
961.111
950
969.444
980.556
983.333
952.778
950
972.222
972.222
950
905.556
913.889
911.111
902.778
919.444
883.333
880.556
894.445
880.556
880.556
891.667
908.333
875
905.556
891.667
916.667
911.111
941.667
947.222
938.889
941.667
969.444
952.778
947.222
938.889
880.556
888.889
911.111
950
980.556
927.778
908.333
908.333
925
886.111
911.111
933.333
922.222
930.556
930.556
877.778
886.111
886.111
900
908.333
936.111
944.444
930.556
938.889
925
913.889
866.667
875
872.222
908.333
930.556
944.444
955.556
950
972.222
1008.33
1019.44
933.333
919.444
930.556
922.222
900
875
869.444
866.667
866.667
877.778
883.333
916.667
941.667
963.889
988.889
975
983.333
975
963.889
958.333
941.667
886.111
900
883.333
894.445
880.556
905.556
908.333
