"RR"
1125
1055.56
1044.44
1038.89
1097.22
1102.78
1188.89
1163.89
1144.44
1072.22
975
869.444
850
1319.44
1483.33
1286.11
1055.56
975
1088.89
1097.22
1238.89
1283.33
1180.56
1102.78
1038.89
988.889
986.111
997.222
966.667
855.556
825
794.444
766.667
755.556
769.444
825
1075
1013.89
969.444
952.778
916.667
927.778
944.444
944.444
986.111
994.444
880.556
827.778
838.889
1072.22
1355.56
1147.22
1111.11
1133.33
1141.67
1058.33
994.444
941.667
872.222
825
838.889
1386.11
1344.44
1247.22
1155.56
1061.11
1019.44
972.222
941.667
916.667
852.778
833.333
975
1380.56
1291.67
1208.33
1111.11
980.556
900
863.889
983.333
1402.78
1113.89
1069.44
1152.78
1263.89
1169.44
1116.67
1033.33
950
952.778
961.111
847.222
794.444
761.111
780.555
863.889
1313.89
1241.67
1200
1122.22
1011.11
966.667
919.444
883.333
866.667
836.111
800
783.333
755.556
844.445
819.444
1322.22
1266.67
1180.56
1055.56
994.444
1075
1152.78
1144.44
1036.11
927.778
863.889
875
872.222
1161.11
1188.89
1183.33
1147.22
1077.78
1063.89
938.889
930.556
802.778
761.111
794.444
913.889
1141.67
1091.67
1027.78
966.667
900
911.111
808.333
794.444
716.667
719.444
797.222
1350
1369.44
1188.89
1100
1022.22
997.222
938.889
888.889
830.556
802.778
769.444
852.778
1272.22
1244.44
1136.11
1013.89
933.333
877.778
797.222
761.111
830.556
983.333
1369.44
1252.78
1155.56
1147.22
1116.67
1052.78
986.111
919.444
950
894.445
858.333
838.889
816.667
750
791.667
822.222
1344.44
1333.33
1258.33
1066.67
872.222
902.778
972.222
1305.56
1094.44
1011.11
1027.78
1105.56
1144.44
1172.22
1033.33
922.222
883.333
902.778
886.111
838.889
944.444
1030.56
1050
1013.89
966.667
925
833.333
816.667
783.333
805.556
866.667
969.444
1005.56
994.444
897.222
836.111
819.444
891.667
1144.44
994.444
988.889
1152.78
1255.56
1216.67
1080.56
952.778
933.333
922.222
880.556
838.889
872.222
819.444
925
888.889
947.222
894.445
911.111
869.444
833.333
797.222
766.667
730.556
733.333
705.556
725
747.222
919.444
977.778
977.778
1008.33
927.778
894.445
861.111
830.556
794.444
761.111
744.445
758.333
763.889
986.111
1002.78
1150
1072.22
1083.33
1050
997.222
908.333
833.333
794.444
822.222
850
858.333
975
1130.56
1075
930.556
872.222
850
869.444
941.667
891.667
891.667
988.889
1047.22
1072.22
1150
1161.11
1113.89
975
902.778
813.889
788.889
819.444
880.556
933.333
977.778
908.333
847.222
825
775
755.556
775
797.222
850
861.111
836.111
841.667
797.222
750
736.111
738.889
872.222
1247.22
1133.33
1025
916.667
827.778
800
838.889
908.333
938.889
844.445
827.778
833.333
752.778
800
761.111
838.889
930.556
927.778
950
883.333
825
783.333
783.333
772.222
750
733.333
708.333
680.556
688.889
755.556
780.555
958.333
1000
1050
988.889
947.222
941.667
900
844.445
819.444
819.444
841.667
883.333
925
855.556
791.667
775
827.778
902.778
872.222
947.222
1041.67
1013.89
916.667
833.333
805.556
775
908.333
1047.22
1205.56
1080.56
988.889
977.778
861.111
791.667
775
802.778
838.889
836.111
1083.33
1177.78
1233.33
1047.22
891.667
827.778
786.111
755.556
805.556
836.111
808.333
941.667
872.222
980.556
1005.56
947.222
905.556
866.667
855.556
805.556
783.333
744.445
702.778
741.667
738.889
777.778
738.889
822.222
825
1019.44
1008.33
1069.44
997.222
988.889
916.667
927.778
933.333
991.667
986.111
947.222
847.222
813.889
758.333
750
750
797.222
833.333
833.333
805.556
763.889
761.111
763.889
702.778
702.778
683.333
