"RRts"
477.778
477.777992924235
477.777790175868
477.773477026639
477.694833197274
476.083952244866
476.431908576157
475.433322802738
474.470204583835
475.018055415345
477.830517953681
477.7713908176
477.236159773739
474.811311190966
476.613978689717
477.740659712894
478.582433979654
478.575040984693
475.209414344802
477.81875717659
477.82988236688
477.804522988763
480.347379669915
483.570859999905
482.496976112676
482.155205593272
481.676496077925
483.254983795035
483.435721160467
485.861703436949
485.859450011519
485.996179495989
486.083740644269
486.120670699044
483.59400419728
483.46265974128
482.331413297246
482.940336719776
480.659105252457
480.537279761877
480.157898143326
481.322622177776
480.854689088943
483.986272176597
488.901052882301
486.236120703946
486.058273676101
488.866958742135
488.832527827852
488.846971555105
486.197352017654
486.102955379423
485.848078686132
487.879767712088
487.764971963761
487.638977023831
489.275505329884
489.292176900371
487.777313685276
488.829748008099
488.911678772583
489.215628285706
488.736395646234
488.608701642033
486.175846306522
486.122119907405
483.369448447142
485.906294504357
488.033871546344
486.561011695574
486.145548068014
486.11919880474
486.200430593881
487.842031394702
485.796317275824
486.090731376854
486.102740859348
486.020442675444
483.51045497917
486.194201872542
486.141200087592
488.89053834511
486.349844043338
483.278890927096
483.040082970575
484.082291382021
482.765368689729
486.463678909006
487.62914145321
485.380761514151
487.084378195202
487.097245257843
489.519075833926
488.115521685823
488.78940123478
486.5490742428
489.026765921771
485.98230001036
483.283475564518
486.049845439491
483.409740546626
483.467140330093
480.014978227863
482.329016374676
483.715923216437
483.337238066398
483.034293252867
486.297138987391
486.095498643385
485.795898095789
486.228090567251
486.273429068203
483.327219199622
483.355645487572
483.376530911347
486.547616309273
485.637842545343
489.384263898635
486.74366732065
488.700257854066
487.277198347704
487.452916267105
487.622049284254
486.111868776233
484.123525283543
483.371549719521
483.336286482629
483.345881152239
483.380678835199
483.447721313167
483.347863622039
483.294824723843
482.504577018336
483.982358891632
481.441370790603
483.052924598821
488.290524383067
485.847931832237
486.067516148259
485.754021770905
486.40451649225
488.925692774235
486.152952078751
488.905795338753
488.889045634565
488.935610039738
486.174632107365
488.323193195519
489.347904898909
485.809090996456
485.206281062803
483.410664109609
483.338427330208
483.335247234148
483.359879489295
483.691414139638
482.641191652452
480.837405083418
480.596146124426
483.309322349343
483.246548746491
483.221782479916
480.508431973242
483.848801312475
480.26054575281
480.176846473117
473.471412818087
486.639546308675
482.94306505287
477.802816977587
480.595526463631
480.566384115034
477.88993265665
477.311239910192
479.868432514423
479.757406123337
481.383050758523
480.977284015335
479.834845804895
481.40382633276
480.807693366501
477.522945290528
477.785520738247
480.296765832934
480.227850170827
483.351900728694
480.443798745814
482.801539284567
478.663752416317
481.881656303542
482.463247236852
480.752274938783
480.83894485452
483.400097895715
483.330882219788
483.472345390475
483.379728106123
486.175882196688
483.851019451548
483.764956476879
486.293341885664
484.277704210674
486.375627294942
484.720383456851
486.029785580516
486.008135035163
483.628647004855
486.234806443658
486.116370137547
486.111197230213
486.110820700243
