"RR"
1066.67
1055.56
1036.11
866.667
791.667
780.555
847.222
1113.89
1100
919.444
836.111
877.778
1072.22
1072.22
1063.89
1044.44
991.667
950
930.556
850
797.222
777.778
850
1197.22
1011.11
1086.11
1094.44
1041.67
997.222
1008.33
1011.11
955.556
838.889
786.111
813.889
1286.11
1136.11
1077.78
994.444
852.778
813.889
800
944.444
1194.44
986.111
922.222
1116.67
1005.56
963.889
1186.11
1138.89
1133.33
1094.44
1063.89
1025
958.333
963.889
986.111
972.222
861.111
797.222
791.667
894.445
1152.78
983.333
894.445
863.889
1055.56
1152.78
1136.11
1144.44
1136.11
1111.11
1100
1075
1061.11
1075
1019.44
913.889
830.556
786.111
805.556
1336.11
1155.56
1133.33
927.778
841.667
844.445
1311.11
1088.89
1200
1172.22
1150
1108.33
1133.33
1130.56
1111.11
1055.56
958.333
852.778
805.556
805.556
1091.67
1208.33
1169.44
1141.67
1113.89
1113.89
1111.11
1050
1066.67
1091.67
1061.11
877.778
805.556
805.556
1350
1144.44
977.778
913.889
1083.33
1183.33
1175
1130.56
1088.89
900
825
847.222
1219.44
1088.89
1052.78
1050
1019.44
1022.22
1027.78
1000
972.222
858.333
794.444
791.667
861.111
1266.67
1122.22
1113.89
1091.67
997.222
866.667
822.222
838.889
1238.89
1119.44
1166.67
1169.44
1130.56
1100
1100
1066.67
1025
1013.89
1016.67
922.222
833.333
797.222
797.222
900
927.778
1258.33
1141.67
1091.67
1061.11
1033.33
1094.44
1077.78
1069.44
947.222
855.556
830.556
811.111
852.778
908.333
1275
1125
1108.33
933.333
888.889
955.556
1116.67
1094.44
1097.22
947.222
866.667
866.667
886.111
947.222
1075
1072.22
1063.89
1116.67
1075
1055.56
988.889
913.889
838.889
808.333
861.111
1166.67
1094.44
1055.56
1069.44
1050
994.444
902.778
836.111
811.111
877.778
1225
1141.67
1116.67
1125
1086.11
1100
1105.56
1111.11
1008.33
902.778
911.111
1177.78
1108.33
1147.22
1136.11
1108.33
1047.22
922.222
872.222
1375
1236.11
1072.22
1066.67
1205.56
1138.89
1211.11
1175
1188.89
1136.11
1122.22
1102.78
938.889
841.667
819.444
847.222
1422.22
1272.22
1211.11
1122.22
1016.67
944.444
1358.33
1258.33
1091.67
1075
1150
1213.89
1208.33
1158.33
952.778
886.111
1258.33
1125
991.667
1177.78
1155.56
1161.11
1138.89
1105.56
922.222
830.556
794.444
894.445
1269.44
1136.11
1083.33
975
894.445
841.667
869.444
1194.44
1025
1025
1230.56
1113.89
1272.22
1141.67
1177.78
1116.67
1047.22
966.667
1025
966.667
1136.11
991.667
1077.78
1044.44
1019.44
986.111
952.778
938.889
830.556
783.333
777.778
780.555
805.556
1030.56
1063.89
1044.44
1002.78
1000
972.222
988.889
861.111
805.556
827.778
838.889
1202.78
983.333
1016.67
1075
1094.44
1072.22
1044.44
922.222
861.111
836.111
1266.67
1000
1127.78
1094.44
1080.56
988.889
894.445
861.111
952.778
1100
1016.67
1138.89
1058.33
994.444
1008.33
1119.44
1083.33
1025
975
852.778
808.333
800
830.556
1327.78
1161.11
1116.67
1102.78
961.111
872.222
877.778
861.111
1058.33
1055.56
1030.56
905.556
836.111
858.333
897.222
913.889
913.889
922.222
919.444
847.222
802.778
847.222
913.889
1011.11
897.222
813.889
813.889
888.889
825
836.111
833.333
1191.67
1055.56
983.333
986.111
830.556
783.333
838.889
941.667
1011.11
986.111
825
783.333
797.222
836.111
875
888.889
1191.67
1044.44
994.444
941.667
891.667
894.445
883.333
986.111
966.667
966.667
833.333
769.444
